k1,k2,k3,k4,k5,k6,k7,k8,k9,k10,f1,f2,f3,f4,f5,f6,f7,f8,f9,Phi11,Phi12,Phi13,Phi14,Phi21,Phi22,Phi23,Phi24,Phi31,Phi32,Phi33,Phi34,Phi41,Phi42,Phi43,Phi44,Phi51,Phi52,Phi53,Phi54,Phi61,Phi62,Phi63,Phi64,Phi71,Phi72,Phi73,Phi74,Phi81,Phi82,Phi83,Phi84,Phi91,Phi92,Phi93,Phi94
1,0.71815,1,1,1,1,1,1,1,1,51.7,271.83,446.59,598.67,670.41,892.28,942.6,1196,1268.3,-0.55267,0.29678,0.29371,-0.54624,0.32709,0.015504,-0.05838,0.32341,0.20131,0.46143,-0.40722,-0.22191,-0.00030472,-0.0014887,0.0031479,0.0012904,0.091757,0.38789,0.45288,0.11847,-0.0032022,-0.012121,-0.00051009,0.0018011,0.0028259,0.10925,-0.0053348,0.016068,-0.0022204,-0.007969,-0.0035184,0.00013904,-0.073966,-0.44916,-0.48273,-0.092852
1,0.62411,1,1,1,1,1,1,1,1,51.614,267.97,440.05,590.38,663.31,878.24,935.38,1183.5,1261.9,0.555,-0.29738,-0.29273,0.54538,0.32728,0.037874,-0.071083,0.32367,-0.19328,-0.47148,0.3964,0.22526,-0.0002622,-0.0015876,0.0043203,0.0016478,0.083412,0.36854,0.46127,0.12177,-0.0031039,-0.013492,-0.0010745,0.0014243,0.006946,0.13178,0.0080593,0.018856,-0.002194,-0.0071803,-0.0029098,0.00027064,-0.074928,-0.45212,-0.47729,-0.091517
1,0.99071,1,1,1,1,1,1,1,1,51.863,279.58,461.47,613.81,688.39,921.82,960.82,1226.9,1282.6,-0.54822,0.29561,0.29557,-0.54786,-0.32347,0.03036,0.032414,-0.32347,-0.21476,-0.43347,0.43181,0.21546,-0.0004794,-0.0014972,0.0014305,0.00079338,0.11034,0.43103,0.43108,0.11048,-0.0037825,-0.010583,-0.00058536,0.0024389,-0.0072845,0.051659,-0.038718,0.0092142,0.0023086,0.01012,0.0052467,0.00023565,0.072194,0.43686,0.49027,0.095099
1,0.8318,1,1,1,1,1,1,1,1,51.78,275.56,453.45,606.21,678.36,906.35,950.61,1209.8,1274.9,-0.5505,0.29621,0.29462,-0.54704,0.32589,-0.0064297,-0.045958,0.32336,0.20834,0.44942,-0.41856,-0.21875,-0.00038068,-0.0014795,0.0022042,0.0010128,-0.10043,-0.40795,-0.44332,-0.11487,0.0034008,0.01107,0.00028806,-0.0021399,0.0016924,-0.084018,0.020093,-0.013022,-0.0022512,-0.0088951,-0.0042599,-2.343e-05,0.073048,0.44437,0.48684,0.093976
1,1.4576,1,1,1,1,1,1,1,1,52.011,286.93,477.82,626.33,711.98,949.76,986.29,1264.2,1300.2,-0.54421,0.29452,0.29725,-0.5493,-0.31612,0.074622,0.0072769,-0.32396,0.22208,0.39456,-0.45878,-0.20993,0.00063244,0.001422,-0.00066303,-0.00059156,-0.12891,-0.47576,-0.40201,-0.10085,-0.0050145,-0.013063,-0.0028648,0.0026112,0.019919,0.028598,0.084069,-0.00011861,0.0025138,0.012533,0.0069709,0.00057216,0.071521,0.41351,0.49347,0.097078
1,0.59662,1,1,1,1,1,1,1,1,51.584,266.68,437.98,587.48,661.13,873.67,933.14,1179.7,1259.8,-0.5558,0.29759,0.29239,-0.54508,0.3271,0.045316,-0.075322,0.32381,-0.19045,-0.47439,0.39295,0.2264,0.00025925,0.0016522,-0.0047515,-0.0017827,-0.080753,-0.36235,-0.46379,-0.12279,-0.0030887,-0.013985,-0.0013183,0.0012949,0.0082238,0.1387,0.012224,0.019728,0.0021843,0.006945,0.0027364,-0.00030705,0.075227,0.4526,0.47507,0.091001
1,1.3804,1,1,1,1,1,1,1,1,51.992,286.02,475.67,624.86,708.6,946.35,982.45,1259.2,1297.7,0.5447,-0.29466,-0.29704,0.54913,0.31723,-0.069076,-0.010438,0.32389,-0.22155,-0.40019,0.45524,0.21058,-0.00061813,-0.001444,0.00071921,0.00060487,0.12666,0.47014,0.4062,0.10217,0.0048343,0.012477,0.0024941,-0.0026217,0.018155,0.016607,0.077332,-0.0014536,-0.0024879,-0.012315,-0.0068737,-0.00055841,-0.071503,-0.4174,-0.49336,-0.096831
1,1.0816,1,1,1,1,1,1,1,1,51.901,281.44,465.39,617.13,693.63,928.95,966.25,1235.6,1286.6,-0.5472,0.29533,0.296,-0.54823,0.32197,-0.041453,-0.02613,0.32356,-0.21722,-0.42495,0.43828,0.21401,-0.00052434,-0.0014977,0.0011626,0.00071998,0.11504,0.44209,0.42465,0.10825,-0.0040312,-0.01073,-0.00095909,0.0025364,-0.010151,0.034448,-0.048519,0.0072267,0.0023494,0.010759,0.0057541,0.00034132,-0.071885,-0.43239,-0.4915,-0.095601
1,1.1277,1,1,1,1,1,1,1,1,51.918,282.28,467.21,618.6,696.15,932.18,968.91,1239.7,1288.4,-0.54674,0.29521,0.29619,-0.5484,0.32121,-0.046516,-0.023259,0.32361,0.21821,0.4208,-0.4413,-0.21336,-0.00054383,-0.0014943,0.0010584,0.00069202,-0.11719,-0.44719,-0.42154,-0.1072,-0.0041604,-0.010897,-0.0011813,0.0025697,-0.011523,0.026033,-0.053291,0.0062634,0.0023715,0.01106,0.0059886,0.00038909,0.071768,0.43009,0.49198,0.095828
1,1.1777,1,1,1,1,1,1,1,1,51.935,283.13,469.08,620.06,698.8,935.43,971.72,1244,1290.4,-0.54627,0.29508,0.29639,-0.54856,-0.32039,0.05162,0.020363,-0.32367,0.21912,0.41644,-0.44438,-0.21271,0.0005626,0.0014882,-0.00096449,-0.00066716,0.11935,0.45237,0.41829,0.10611,0.0043001,0.011134,0.0014363,-0.0025954,-0.012948,0.017158,-0.058312,0.0052529,0.0023959,0.011364,0.0062209,0.00043564,-0.071669,-0.42759,-0.4924,-0.096055
1,0.95548,1,1,1,1,1,1,1,1,51.847,278.79,459.83,612.35,686.27,918.75,958.64,1223.3,1281,-0.54867,0.29573,0.29539,-0.5477,-0.32404,0.025603,0.035107,-0.32343,-0.2136,-0.4369,0.4291,0.2161,-0.00045958,-0.0014945,0.0015627,0.0008302,0.10834,0.42635,0.43368,0.11139,0.0036904,0.010602,0.00047292,-0.0023879,-0.0061113,0.058572,-0.034763,0.010019,0.0022942,0.0098581,0.0050368,0.00019115,0.072346,0.43857,0.48967,0.094882
1,1.0801,1,1,1,1,1,1,1,1,51.9,281.41,465.32,617.08,693.54,928.84,966.16,1235.5,1286.5,-0.54721,0.29534,0.296,-0.54823,-0.32199,0.041285,0.026225,-0.32356,-0.21718,-0.42508,0.43818,0.21403,-0.00052368,-0.0014977,0.0011662,0.00072097,0.11497,0.44192,0.42475,0.10829,0.0040271,0.010726,0.00095226,-0.0025352,0.010106,-0.034721,0.048364,-0.007258,0.0023487,0.010749,0.0057464,0.00033972,0.071889,0.43246,0.49148,0.095593
1,0.88138,1,1,1,1,1,1,1,1,51.809,276.94,456.13,608.88,681.61,911.65,953.9,1215.4,1277.5,-0.54971,0.296,0.29495,-0.54732,-0.32519,0.014622,0.041322,-0.32338,0.2107,0.44431,-0.42299,-0.2176,-0.00041379,-0.0014857,0.0019088,0.00092795,-0.10378,-0.41571,-0.43936,-0.11342,0.0035094,0.010803,0.00031733,-0.0022531,0.0035222,-0.073586,0.02613,-0.011783,0.002267,0.0092881,0.0045773,9.2448e-05,-0.072732,-0.44209,-0.48813,-0.094369
1,0.79451,1,1,1,1,1,1,1,1,51.756,274.43,451.31,603.97,675.82,902.05,948.05,1205.4,1272.8,-0.55115,0.29638,0.29435,-0.5468,-0.32636,-0.0002452,0.049737,-0.32336,0.2063,0.45332,-0.41503,-0.2197,0.00035514,0.0014769,-0.0024683,-0.0010894,0.097742,0.40173,0.44638,0.11601,-0.0033272,-0.011345,-0.00031295,0.0020415,0.00026128,-0.092086,0.0154,-0.013987,0.0022405,0.0085946,0.0040178,-2.9529e-05,-0.073318,-0.44602,-0.48569,-0.093647
1,1.5203,1,1,1,1,1,1,1,1,52.024,287.61,479.45,627.4,714.59,952.27,989.32,1268.1,1302.2,-0.54384,0.29442,0.2974,-0.54943,0.31525,-0.078759,-0.0049159,0.32402,0.22239,0.39022,-0.46145,-0.20944,-0.00064197,-0.0014032,0.00062694,0.00058335,0.13056,0.47992,0.39878,0.099842,0.0051492,0.013541,0.0031422,-0.0025984,0.021269,0.037995,0.089349,0.00092354,-0.0025287,-0.012644,-0.0069771,-0.00056795,-0.071562,-0.41037,-0.49348,-0.097263
1,1.1495,1,1,1,1,1,1,1,1,51.925,282.66,468.04,619.26,697.32,933.63,970.14,1241.6,1289.3,-0.54653,0.29515,0.29628,-0.54847,0.32085,-0.048787,-0.02197,0.32364,-0.21863,-0.41888,0.44267,0.21307,-0.0005523,-0.001492,0.0010153,0.00068055,-0.11815,-0.44949,-0.42011,-0.10672,-0.0042215,-0.010994,-0.0012911,0.0025822,-0.012152,0.022134,-0.055498,0.0058188,-0.0023821,-0.011196,-0.0060928,-0.00041008,-0.071722,-0.429,-0.49218,-0.095929
1,1.1383,1,1,1,1,1,1,1,1,51.922,282.46,467.62,618.92,696.72,932.89,969.51,1240.6,1288.9,-0.54663,0.29518,0.29624,-0.54843,0.32103,-0.047631,-0.022626,0.32363,-0.21841,-0.41986,0.44197,0.21322,-0.00054802,-0.0014932,0.001037,0.00068631,0.11766,0.44832,0.42084,0.10696,0.0041902,0.010943,0.0012345,-0.002576,-0.01183,0.024128,-0.05437,0.0060461,0.0023767,0.011127,0.0060399,0.00039944,0.071745,0.42956,0.49208,0.095877
1,0.94655,1,1,1,1,1,1,1,1,51.843,278.58,459.4,611.96,685.72,917.94,958.08,1222.4,1280.6,-0.54879,0.29576,0.29534,-0.54766,-0.32418,0.024352,0.035816,-0.32342,0.21329,0.43778,-0.4284,-0.21627,0.00045434,0.0014936,-0.0015993,-0.00084043,0.10782,0.42512,0.43435,0.11163,-0.0036676,-0.010614,-0.00044799,0.0023737,0.005808,-0.060347,0.033745,-0.010227,0.0022907,0.0097907,0.0049826,0.00017959,-0.072388,-0.439,-0.48951,-0.094824
1,0.6895,1,1,1,1,1,1,1,1,51.676,270.74,444.69,596.38,668.3,888.26,940.47,1192.3,1266.5,0.55332,-0.29695,-0.29344,0.546,-0.32726,-0.021856,0.061982,-0.32346,-0.19911,-0.4645,0.40408,0.22285,-0.00028819,-0.0015047,0.0034606,0.0013844,-0.089335,-0.38228,-0.45539,-0.11944,0.0031652,0.012489,0.00064114,-0.0016964,0.0040416,0.11594,-0.001383,0.016888,-0.002213,-0.007731,-0.0033315,0.00017986,-0.074242,-0.45021,-0.48134,-0.092498
1,0.90454,1,1,1,1,1,1,1,1,51.821,277.55,457.33,610.03,683.1,913.97,955.41,1217.9,1278.6,-0.54937,0.29591,0.2951,-0.54745,-0.32484,0.018206,0.039294,-0.32339,0.21168,0.44197,-0.42496,-0.21711,0.00042865,0.0014887,-0.0017896,-0.00089406,0.10526,0.41916,0.43755,0.11277,0.0035638,0.010715,0.00035276,-0.0022995,0.0043495,-0.068823,0.028875,-0.011221,0.002275,0.0094687,0.0047231,0.00012395,0.072601,0.441,0.48866,0.094538
1,1.4296,1,1,1,1,1,1,1,1,52.004,286.61,477.06,625.82,710.77,948.56,984.92,1262.5,1299.3,0.54438,-0.29457,-0.29717,0.54924,0.31652,-0.072671,-0.0083892,0.32393,-0.22191,-0.39657,0.45753,0.21015,-0.00062761,-0.0014302,0.00068173,0.00059593,-0.12813,-0.47379,-0.4035,-0.10132,0.0049509,0.01285,0.0027338,-0.0026158,0.019292,0.024303,0.081657,-0.00059603,0.0025053,0.012464,0.0069467,0.00056952,0.07151,0.41492,0.49344,0.096991
1,0.85909,1,1,1,1,1,1,1,1,51.796,276.34,454.95,607.72,680.16,909.32,952.43,1212.9,1276.3,-0.55005,0.29609,0.29481,-0.5472,0.32551,-0.011029,-0.043356,0.32337,0.20968,0.44659,-0.42103,-0.2181,0.00039909,0.0014827,-0.0020345,-0.00096388,0.1023,0.41229,0.44112,0.11407,0.0034591,0.010909,0.00029592,-0.0022046,0.0027094,-0.078237,0.023442,-0.012334,0.0022597,0.0091124,0.0044353,6.1651e-05,0.072868,0.44312,0.48758,0.094198
1,0.58923,1,1,1,1,1,1,1,1,51.576,266.32,437.4,586.66,660.53,872.41,932.53,1178.7,1259.2,-0.55603,0.29764,0.2923,-0.545,0.32703,0.047396,-0.076508,0.32385,0.18965,0.47516,-0.392,-0.22672,0.0002596,0.0016738,-0.0048754,-0.0018218,0.08002,0.36063,0.46448,0.12307,-0.0030857,-0.014125,-0.0013906,0.0012585,-0.0085734,-0.14059,-0.013366,-0.019967,0.0021815,0.0068813,0.0026903,-0.00031659,0.075307,0.45268,0.4744,0.090847
1,1.2313,1,1,1,1,1,1,1,1,51.952,283.97,470.97,621.49,701.53,938.65,974.66,1248.3,1292.4,-0.54581,0.29496,0.29658,-0.54873,-0.31953,0.056715,0.017469,-0.32373,-0.21995,-0.41192,0.44751,0.21208,-0.0005803,-0.0014792,0.0008812,0.00064548,0.12151,0.45755,0.41492,0.10499,-0.0044481,-0.011442,-0.001719,0.002613,0.014414,-0.0078743,0.063552,-0.0042015,0.0024221,0.011663,0.0064426,0.00047909,0.071591,0.4249,0.49277,0.096282
1,1.2328,1,1,1,1,1,1,1,1,51.952,284,471.02,621.53,701.61,938.73,974.74,1248.4,1292.5,-0.5458,0.29496,0.29659,-0.54873,0.3195,-0.056854,-0.017391,0.32373,0.21997,0.4118,-0.44759,-0.21206,0.00058076,0.0014789,-0.00087908,-0.00064494,-0.12156,-0.45769,-0.41483,-0.10496,-0.0044522,-0.011451,-0.0017271,0.0026134,0.014454,-0.0076161,0.063698,-0.0041724,0.0024228,0.011671,0.0064484,0.00048021,-0.071589,-0.42483,-0.49278,-0.096288
1,1.2356,1,1,1,1,1,1,1,1,51.953,284.04,471.12,621.6,701.74,938.89,974.89,1248.6,1292.6,-0.54578,0.29495,0.29659,-0.54874,0.31946,-0.057107,-0.017247,0.32373,0.22001,0.41157,-0.44775,-0.21203,0.00058161,0.0014784,-0.00087522,-0.00064395,-0.12167,-0.45795,-0.41466,-0.10491,-0.0044598,-0.011468,-0.0017418,0.002614,0.014528,-0.007143,0.063964,-0.0041189,0.0024242,0.011686,0.006459,0.00048225,0.071586,0.42469,0.49279,0.096299
1,0.9324,1,1,1,1,1,1,1,1,51.836,278.24,458.72,611.33,684.85,916.63,957.19,1220.9,1280,-0.54898,0.29581,0.29526,-0.54759,-0.3244,0.022332,0.036959,-0.32341,0.21277,0.43918,-0.42726,-0.21654,-0.00044588,-0.0014921,0.0016599,0.00085744,0.10698,0.42315,0.43542,0.11201,0.0036319,0.01064,0.00041175,-0.0023501,0.0053229,-0.063177,0.032121,-0.010558,-0.0022852,-0.0096832,-0.004896,-0.00016109,0.072456,0.43967,0.48923,0.09473
1,1.4491,1,1,1,1,1,1,1,1,52.009,286.83,477.59,626.18,711.61,949.4,985.88,1263.7,1300,-0.54426,0.29454,0.29723,-0.54928,0.31624,-0.074036,-0.007611,0.32395,0.22203,0.39517,-0.45841,-0.20999,-0.00063101,-0.0014245,0.00066853,0.00059283,-0.12868,-0.47517,-0.40246,-0.10099,-0.0049954,-0.012998,-0.0028254,0.0026127,-0.01973,-0.027299,-0.08334,0.0002629,-0.0025113,-0.012514,-0.0069649,-0.00057165,-0.071517,-0.41394,-0.49346,-0.097052
1,1.2923,1,1,1,1,1,1,1,1,51.969,284.86,472.99,622.97,704.51,942,977.91,1253,1294.6,0.54533,-0.29483,-0.29678,0.5489,0.31857,-0.062063,-0.014429,0.3238,-0.22071,-0.40698,0.45083,0.21142,-0.00059761,-0.0014663,0.00080446,0.00062593,0.12375,0.463,0.41124,0.10379,0.0046113,0.011841,0.0020416,-0.0026225,0.016,0.0023594,0.069318,-0.0030488,-0.0024507,-0.011964,-0.0066542,-0.00051931,-0.071533,-0.42184,-0.49307,-0.096519
1,0.90082,1,1,1,1,1,1,1,1,51.819,277.45,457.14,609.85,682.86,913.6,955.17,1217.5,1278.4,-0.54942,0.29593,0.29507,-0.54743,-0.32489,0.01764,0.039614,-0.32339,0.21153,0.44234,-0.42465,-0.21719,-0.00042629,-0.0014882,0.001808,0.00089928,0.10502,0.41861,0.43784,0.11288,-0.0035549,-0.010728,-0.00034621,0.0022923,-0.0042177,0.069583,-0.028437,0.011311,0.0022737,0.0094399,0.0046998,0.00011892,0.072622,0.44118,0.48858,0.094512
1,1.0857,1,1,1,1,1,1,1,1,51.902,281.51,465.55,617.27,693.86,929.25,966.49,1236,1286.7,-0.54716,0.29532,0.29602,-0.54825,-0.3219,0.04192,0.025865,-0.32357,-0.21731,-0.42457,0.43856,0.21395,-0.00052617,-0.0014975,0.0011525,0.00071726,0.11524,0.44256,0.42437,0.10816,-0.0040427,-0.010743,-0.00097825,0.0025398,-0.010276,0.033688,-0.048951,0.0071395,0.0023513,0.010787,0.0057758,0.00034576,-0.071873,-0.43218,-0.49155,-0.095622
1,0.96754,1,1,1,1,1,1,1,1,51.853,279.07,460.4,612.86,687,919.82,959.39,1224.6,1281.6,-0.54851,0.29569,0.29545,-0.54776,-0.32384,0.027263,0.034168,-0.32344,-0.21402,-0.43572,0.43004,0.21588,-0.00046651,-0.0014956,0.0015154,0.00081698,0.10904,0.42797,0.43278,0.11107,-0.0037215,-0.01059,-0.00050895,0.0024063,-0.006517,0.05619,-0.036127,0.0097414,0.002299,0.0099484,0.0051094,0.00020658,0.072292,0.43798,0.48989,0.094958
1,1.3193,1,1,1,1,1,1,1,1,51.977,285.23,473.84,623.58,705.79,943.39,979.33,1254.9,1295.6,0.54513,-0.29477,-0.29686,0.54897,0.31815,-0.064302,-0.013156,0.32382,0.221,0.40485,-0.45223,-0.21115,-0.00060444,-0.0014599,0.00077543,0.00061867,-0.12468,-0.46528,-0.40966,-0.10328,0.0046816,0.01203,0.002183,-0.0026239,-0.016678,-0.0068006,-0.071817,0.0025504,-0.0024628,-0.012082,-0.006733,-0.00053381,0.071518,0.42048,0.49318,0.096619
1,0.92691,1,1,1,1,1,1,1,1,51.833,278.1,458.45,611.08,684.5,916.12,956.84,1220.3,1279.7,-0.54905,0.29583,0.29523,-0.54756,-0.32449,0.021534,0.03741,-0.32341,0.21256,0.43972,-0.42681,-0.21665,0.00044255,0.0014915,-0.0016843,-0.00086432,0.10664,0.42238,0.43584,0.11216,0.0036183,0.010652,0.00039879,-0.0023406,-0.005133,0.064282,-0.031486,0.010688,0.0022832,0.0096412,0.0048622,0.00015384,0.072484,0.43994,0.48913,0.094693
1,0.90755,1,1,1,1,1,1,1,1,51.823,277.62,457.48,610.17,683.29,914.26,955.6,1218.3,1278.8,-0.54932,0.2959,0.29511,-0.54746,-0.32479,0.018661,0.039037,-0.32339,0.2118,0.44166,-0.42521,-0.21704,-0.00043054,-0.0014891,0.0017749,0.0008899,-0.10545,-0.4196,-0.43732,-0.11269,0.003571,0.010706,0.00035829,-0.0023052,-0.0044557,0.068209,-0.029228,0.011149,0.0022761,0.009492,0.0047419,0.00012799,0.072585,0.44086,0.48872,0.094559
1,0.37067,1,1,1,1,1,1,1,1,51.196,251.78,417.53,549.77,641.12,827.18,911.1,1145,1234.6,-0.56625,0.3002,0.28793,-0.54111,-0.3161,-0.12913,0.12388,-0.32778,0.15526,0.49502,-0.3583,-0.23946,0.00081757,0.0042894,-0.01061,-0.0038339,-0.054568,-0.29932,-0.48525,-0.13223,0.0032825,0.019978,0.0052445,0.00023069,-0.020348,-0.20416,-0.053169,-0.028447,0.0019684,0.004827,0.0016191,-0.00048152,0.068175,0.38962,0.38084,0.07171
1,0.9481,1,1,1,1,1,1,1,1,51.843,278.61,459.48,612.03,685.82,918.08,958.18,1222.6,1280.7,-0.54877,0.29575,0.29535,-0.54766,-0.32416,0.024571,0.035692,-0.32343,0.21334,0.43762,-0.42852,-0.21624,0.00045526,0.0014938,-0.0015928,-0.00083862,0.10791,0.42534,0.43423,0.11159,0.0036715,0.010612,0.00045221,-0.0023762,0.0058608,-0.060038,0.033922,-0.010191,-0.0022913,-0.0098024,-0.004992,-0.00018161,0.07238,0.43892,0.48954,0.094834
1,0.81123,1,1,1,1,1,1,1,1,51.767,274.94,452.29,605,676.97,904.02,949.21,1207.4,1273.8,-0.55085,0.2963,0.29448,-0.54691,-0.32615,0.0028047,0.04801,-0.32336,-0.20724,-0.45156,0.41663,0.21926,0.00036661,0.0014777,-0.0023451,-0.0010536,0.098965,0.40456,0.445,0.11549,0.0033593,0.011214,0.00029647,-0.0020871,-0.00090876,0.088445,-0.017521,0.013551,0.0022452,0.0087298,0.0041266,-5.7057e-06,0.073193,0.44529,0.48623,0.093798
1,1.0228,1,1,1,1,1,1,1,1,51.877,280.27,462.91,615.06,690.28,924.46,962.77,1230.1,1284.1,-0.54784,0.29551,0.29573,-0.548,-0.32294,0.034465,0.03009,-0.3235,0.21571,0.43041,-0.43418,-0.21492,0.0004963,0.0014984,-0.0013248,-0.00076422,-0.11208,-0.4351,-0.42876,-0.10967,-0.003869,-0.010604,-0.00070535,0.0024787,0.0083235,-0.045475,0.042246,-0.0084974,-0.0023224,-0.010352,-0.0054322,-0.0002746,-0.072072,-0.43529,-0.49075,-0.095286
1,0.89271,1,1,1,1,1,1,1,1,51.815,277.24,456.72,609.45,682.34,912.79,954.64,1216.7,1278,-0.54954,0.29596,0.29502,-0.54738,-0.32502,0.016393,0.04032,-0.32338,-0.21119,-0.44316,0.42396,0.21736,-0.00042111,-0.0014872,0.0018491,0.00091096,0.10451,0.41741,0.43847,0.1131,-0.0035357,-0.010757,-0.00033305,0.0022763,0.003929,-0.071248,0.027478,-0.011507,-0.0022709,-0.0093767,-0.0046488,-0.00010792,0.072667,0.44156,0.48839,0.094453
1,1.5568,1,1,1,1,1,1,1,1,52.031,287.99,480.35,627.99,716.06,953.65,991.04,1270.2,1303.4,-0.54364,0.29437,0.29748,-0.5495,0.31476,-0.081035,-0.0036159,0.32405,-0.22253,-0.38777,0.46293,0.20918,0.00064677,0.0013919,-0.00060903,-0.00057941,0.13146,0.4822,0.39695,0.099278,0.0052229,0.013816,0.0032933,-0.0025898,0.022024,0.04334,0.092352,0.0015148,-0.0025343,-0.012679,-0.0069487,-0.00055879,0.071596,0.40854,0.49345,0.097365
1,1.2102,1,1,1,1,1,1,1,1,51.945,283.65,470.24,620.95,700.47,937.41,973.51,1246.6,1291.6,-0.54599,0.29501,0.29651,-0.54867,0.31986,-0.054758,-0.018581,0.32371,0.21964,0.41368,-0.4463,-0.21232,0.00057363,0.001483,-0.00091199,-0.00065345,0.12068,0.45556,0.41623,0.10543,0.0043903,0.011315,0.0016073,-0.0026072,-0.013845,0.011493,-0.061511,0.0046107,0.0024119,0.01155,0.0063592,0.00046286,0.071618,0.42596,0.49263,0.096195
1,0.84363,1,1,1,1,1,1,1,1,51.787,275.9,454.11,606.88,679.14,907.66,951.4,1211.2,1275.5,-0.5503,0.29616,0.29471,-0.54711,-0.32573,0.0084511,0.044814,-0.32336,-0.20893,-0.44819,0.41964,0.21846,-0.0003887,-0.0014808,0.0021284,0.00099088,-0.10125,-0.40985,-0.44236,-0.11452,-0.0034256,-0.010996,-0.00028889,0.0021687,-0.0021362,0.081501,-0.021553,0.012722,0.0022548,0.0089896,0.0043362,4.0059e-05,0.072968,0.44383,0.48717,0.094074
1,1.1551,1,1,1,1,1,1,1,1,51.927,282.75,468.25,619.42,697.61,933.99,970.46,1242.1,1289.5,-0.54648,0.29514,0.2963,-0.54849,-0.32076,0.049359,0.021646,-0.32364,0.21873,0.41839,-0.44301,-0.213,0.00055441,0.0014913,-0.0010048,-0.00067777,-0.11839,-0.45007,-0.41975,-0.1066,-0.0042371,-0.011021,-0.0013197,0.002585,-0.012311,0.02114,-0.056061,0.0057056,0.0023849,0.01123,0.0061189,0.0004153,0.071711,0.42872,0.49222,0.095954
1,0.87618,1,1,1,1,1,1,1,1,51.806,276.8,455.86,608.62,681.28,911.11,953.56,1214.8,1277.2,-0.54979,0.29602,0.29492,-0.54729,-0.32526,0.013796,0.04179,-0.32337,-0.21047,-0.44484,0.42254,0.21772,-0.00041039,-0.001485,0.0019371,0.00093604,-0.10344,-0.41492,-0.43977,-0.11357,-0.0034974,-0.010826,-0.00031118,0.0022421,-0.0033339,0.074666,-0.025506,0.011911,-0.0022653,-0.0092473,-0.0045443,-8.5297e-05,0.072763,0.44233,0.488,0.09433
1,1.4772,1,1,1,1,1,1,1,1,52.015,287.15,478.34,626.68,712.81,950.57,987.25,1265.5,1300.9,-0.54409,0.29449,0.2973,-0.54934,0.31584,-0.075948,-0.0065207,0.32398,-0.22218,-0.39319,0.45964,0.20977,-0.00063561,-0.0014162,0.00065095,0.00058877,-0.12945,-0.4771,-0.40099,-0.10053,0.0050577,0.013213,0.0029539,-0.0026075,-0.020348,-0.031566,-0.085737,-0.00021084,-0.0025191,-0.012574,-0.0069801,-0.00057237,-0.071531,-0.41253,-0.49348,-0.097138
1,0.97767,1,1,1,1,1,1,1,1,51.857,279.3,460.87,613.28,687.61,920.7,960.02,1225.6,1282.1,-0.54839,0.29565,0.29551,-0.5478,-0.32368,0.028631,0.033393,-0.32345,-0.21435,-0.43473,0.43082,0.21569,-0.00047221,-0.0014963,0.0014773,0.00080638,-0.10961,-0.42932,-0.43203,-0.11081,0.003748,0.010584,0.00054122,-0.0024209,0.0068543,-0.054202,0.037264,-0.0095099,-0.0023031,-0.010024,-0.0051697,-0.00021938,0.072248,0.43749,0.49006,0.09502
1,1.3685,1,1,1,1,1,1,1,1,51.99,285.87,475.32,624.62,708.06,945.8,981.86,1258.4,1297.3,0.54478,-0.29468,-0.29701,0.5491,0.31741,-0.068181,-0.010948,0.32387,-0.22145,-0.40108,0.45467,0.21069,0.00061565,0.0014472,-0.00072918,-0.00060729,-0.12629,-0.46923,-0.40686,-0.10238,-0.0048054,-0.012389,-0.002435,0.0026226,0.017875,0.014732,0.076278,-0.0016629,0.0024833,0.012274,0.0068507,0.00055456,-0.071504,-0.418,-0.49333,-0.096791
1,0.79012,1,1,1,1,1,1,1,1,51.753,274.29,451.06,603.7,675.52,901.52,947.75,1204.9,1272.6,-0.55123,0.2964,0.29432,-0.54677,0.32641,0.0010622,-0.050199,0.32336,0.20605,0.45378,-0.4146,-0.21981,-0.00035214,-0.0014769,0.002502,0.0010993,-0.097416,-0.40097,-0.44675,-0.11614,-0.0033191,-0.011382,-0.00031877,0.0020291,8.9629e-05,-0.093049,0.014839,-0.014103,0.0022393,0.008559,0.0039892,-3.5802e-05,0.073352,0.44621,0.48555,0.093606
1,1,1.0078,1,1,1,1,1,1,1,51.883,279.98,461.99,614.64,689.11,922.97,961.88,1227.9,1283.6,-0.54788,0.29542,0.29577,-0.54803,-0.32375,0.032444,0.031072,-0.32327,0.21533,0.43229,-0.43254,-0.21519,0.00048495,0.0014848,-0.0014297,-0.00078899,-0.11069,-0.43258,-0.43039,-0.11022,-0.003818,-0.01065,-0.00064277,0.002452,-0.0073422,0.048537,-0.04069,0.0088339,0.0023077,0.01006,0.0051843,0.00022249,-0.072447,-0.43587,-0.49052,-0.095244
1,1,1.0356,1,1,1,1,1,1,1,51.935,280.64,462.34,616.25,689.67,924.27,963.63,1228.3,1285.4,-0.5471,0.29489,0.2963,-0.54847,-0.32525,0.035503,0.02877,-0.32257,-0.21633,-0.43128,0.43265,0.2148,-0.00048707,-0.0014363,0.0015432,0.00080584,-0.11013,-0.43384,-0.43033,-0.11015,0.0038552,0.010882,0.000731,-0.002455,0.006482,-0.043893,0.044006,-0.0082324,0.0022916,0.0096276,0.0047881,0.00013881,0.073471,0.43394,0.49088,0.095559
