k1,k2,k3,k4,k5,k6,k7,k8,k9,k10,f1,f2,f3,f4,Phi11,Phi12,Phi13,Phi14,Phi21,Phi22,Phi23,Phi24,Phi31,Phi32,Phi33,Phi34,Phi41,Phi42,Phi43,Phi44
1,1,1,1,1,0.64034,1,1,1,1,48.704,141.53,271.08,452.67,-0.61792,0.32252,0.34396,-0.62916,-0.50704,0.51734,-0.50093,0.47364,-0.67177,0.092961,0.086064,-0.72985,0.33989,0.64457,-0.61127,-0.30879
1,1,1,1,1,0.68701,1,1,1,1,49.203,141.75,272.48,454.13,-0.61974,0.32356,0.34186,-0.62797,-0.50499,0.51489,-0.50234,0.477,-0.67813,0.085331,0.079512,-0.72563,0.33577,0.64267,-0.61504,-0.30977
1,1,1,1,1,1.2444,1,1,1,1,53.064,143.45,283.76,466.33,-0.62617,0.33928,0.33068,-0.61923,-0.48718,0.50152,-0.50949,0.50155,-0.72896,0.0039757,0.024026,-0.68413,0.30054,0.62188,-0.64885,-0.31927
1,1,1,1,1,0.80225,1,1,1,1,50.352,142.23,275.55,457.34,-0.6189,0.3307,0.34047,-0.62584,-0.50019,0.51116,-0.50442,0.48382,-0.69115,0.070368,0.068223,-0.71603,0.32595,0.63833,-0.62329,-0.31274
1,1,1,1,1,0.89153,1,1,1,1,51.07,142.54,277.59,459.53,-0.62285,0.33083,0.33669,-0.6239,-0.49683,0.50893,-0.50561,0.48837,-0.70112,0.055698,0.057507,-0.70854,0.32004,0.63458,-0.62952,-0.314
1,1,1,1,1,1.3929,1,1,1,1,53.713,143.73,285.7,468.57,-0.6257,0.34352,0.32987,-0.6178,-0.48425,0.49923,-0.51068,0.50546,-0.73746,-0.015962,0.012997,-0.67508,0.29396,0.61736,-0.65518,-0.32124
1,1,1,1,1,0.87227,1,1,1,1,50.963,142.47,277.17,459.08,-0.62027,0.33269,0.33867,-0.62441,-0.49737,0.50973,-0.50521,0.4874,-0.69889,0.060066,0.06123,-0.71007,0.32088,0.63558,-0.62801,-0.31412
1,1,1,1,1,0.79643,1,1,1,1,50.275,142.21,275.4,457.19,-0.62012,0.32912,0.33974,-0.62586,-0.50035,0.51124,-0.50438,0.48361,-0.69071,0.069818,0.06749,-0.71658,0.32659,0.63845,-0.623,-0.31241
1,1,1,1,1,0.75719,1,1,1,1,49.981,142.05,274.41,456.14,-0.61775,0.32964,0.342,-0.6267,-0.50188,0.51299,-0.50336,0.48123,-0.68646,0.076644,0.073082,-0.71941,0.32928,0.64021,-0.61999,-0.31195
1,1,1,1,1,1.0027,1,1,1,1,51.844,142.87,279.83,461.95,-0.62165,0.33648,0.3361,-0.62239,-0.49302,0.50649,-0.50702,0.49328,-0.71051,0.042546,0.049589,-0.70064,0.31263,0.63058,-0.63605,-0.31634
1,1,1,1,1,1.0728,1,1,1,1,52.231,143.06,281.08,463.33,-0.62272,0.33773,0.33458,-0.62146,-0.49163,0.5045,-0.50792,0.49578,-0.71584,0.032384,0.042252,-0.69623,0.30878,0.62795,-0.64006,-0.31727
1,1,1,1,1,0.88659,1,1,1,1,51.052,142.52,277.49,459.41,-0.62233,0.33118,0.33711,-0.624,-0.497,0.50916,-0.50549,0.4881,-0.70024,0.057801,0.059217,-0.7091,0.32027,0.63482,-0.62914,-0.31401
1,1,1,1,1,1.1904,1,1,1,1,52.876,143.33,282.97,465.44,-0.62508,0.33905,0.33198,-0.61976,-0.48833,0.50276,-0.50891,0.49978,-0.72414,0.017004,0.033455,-0.68863,0.30283,0.62381,-0.64614,-0.31884
1,1,1,1,1,1,0.69206,1,1,1,50.024,137.96,278.57,450.53,-0.60761,0.3197,0.35767,-0.63299,-0.50284,0.5135,-0.51538,0.46675,-0.71591,0.050671,0.048498,-0.69466,0.30819,0.57934,-0.67418,-0.33892
1,1,1,1,1,1,1.2192,1,1,1,52.594,145.34,280.35,467.7,-0.62996,0.34187,0.32471,-0.61712,-0.48959,0.50266,-0.50208,0.50552,-0.70804,0.03597,0.047047,-0.70368,0.31548,0.65684,-0.61385,-0.30369
1,1,1,1,1,1,0.67998,1,1,1,49.878,137.72,278.5,449.98,-0.60686,0.31872,0.35867,-0.63363,-0.50237,0.51421,-0.51582,0.46598,-0.71618,0.050022,0.047583,-0.69449,0.30806,0.5768,-0.67592,-0.3399
1,1,1,1,1,1,1.1095,1,1,1,52.247,144.18,280.08,464.97,-0.62518,0.34033,0.33061,-0.6197,-0.49118,0.50434,-0.50457,0.4998,-0.70849,0.039648,0.048628,-0.70292,0.31411,0.64462,-0.62437,-0.30978
1,1,1,1,1,1,0.90983,1,1,1,51.41,141.64,279.48,459.03,-0.61846,0.33229,0.34124,-0.62501,-0.49578,0.50803,-0.50927,0.48656,-0.71214,0.044432,0.049078,-0.69891,0.31161,0.61771,-0.64618,-0.32216
1,1,1,1,1,1,0.70509,1,1,1,50.102,138.22,278.63,451.12,-0.61022,0.31879,0.35529,-0.63228,-0.50165,0.51364,-0.51488,0.46843,-0.71537,0.048909,0.047321,-0.69542,0.30884,0.58173,-0.6726,-0.33736
1,1,1,1,1,1,0.7392,1,1,1,50.325,138.86,278.8,452.6,-0.61071,0.32242,0.35321,-0.63113,-0.50073,0.51204,-0.51412,0.47199,-0.71452,0.049247,0.048133,-0.69622,0.30915,0.58855,-0.6678,-0.33478
1,1,1,1,1,1,1.5104,1,1,1,53.406,147.84,280.91,473.61,-0.63649,0.34859,0.31476,-0.61179,-0.48651,0.49899,-0.49663,0.51737,-0.70499,0.032287,0.047283,-0.7069,0.31771,0.68351,-0.58931,-0.29085
1,1,1,1,1,1,0.48057,1,1,1,47.729,132.91,277.15,439.09,-0.59129,0.2993,0.38178,-0.64424,-0.51395,0.52155,-0.52174,0.43776,-0.72092,0.057199,0.043464,-0.68929,0.30458,0.52808,-0.70669,-0.35909
1,1,1,1,1,1,1.0834,1,1,1,52.117,143.88,280.01,464.28,-0.62643,0.33731,0.33048,-0.62016,-0.49153,0.50495,-0.50502,0.49837,-0.70941,0.037999,0.046758,-0.70222,0.31414,0.64128,-0.62721,-0.31093
1,1,1,1,1,1,0.61654,1,1,1,49.259,136.37,278.14,446.89,-0.6055,0.31074,0.36312,-0.63636,-0.50525,0.5164,-0.51764,0.45838,-0.71767,0.050512,0.044687,-0.69311,0.30736,0.56272,-0.68538,-0.34514
1,1,1,1,1,1,1.0745,1,1,1,52.083,143.78,279.99,464.03,-0.62675,0.3364,0.33053,-0.6203,-0.49158,0.50512,-0.50529,0.49788,-0.70961,0.037761,0.046569,-0.70204,0.31412,0.64013,-0.62818,-0.31138
1,1,1,1,1,1,1.2136,1,1,1,52.576,145.28,280.34,467.57,-0.63017,0.34136,0.32471,-0.61719,-0.48946,0.50294,-0.50214,0.5053,-0.70798,0.035973,0.047094,-0.70374,0.31547,0.65622,-0.61439,-0.30393
1,1,1,1,1,1,0.65413,1,1,1,49.645,137.18,278.36,448.76,-0.60759,0.3144,0.35966,-0.63453,-0.50386,0.51493,-0.51657,0.46274,-0.71625,0.051251,0.047168,-0.69436,0.30811,0.57103,-0.6799,-0.34165
1,1,1,1,1,1,0.94805,1,1,1,51.554,142.18,279.61,460.29,-0.62271,0.33114,0.33711,-0.62364,-0.49473,0.50692,-0.50853,0.48957,-0.71107,0.041887,0.047199,-0.70029,0.31264,0.6231,-0.64203,-0.31908
1,1,1,1,1,1,0.66617,1,1,1,49.71,137.44,278.43,449.33,-0.60908,0.31452,0.35799,-0.63399,-0.50337,0.51426,-0.5163,0.46433,-0.71673,0.049859,0.045809,-0.69406,0.30833,0.57361,-0.67819,-0.34053
1,1,1,1,1,1,1.926,1,1,1,54.129,150.45,281.49,479.77,-0.64005,0.35793,0.30659,-0.60681,-0.48318,0.49571,-0.49026,0.52957,-0.70092,0.02893,0.047779,-0.71105,0.31965,0.71105,-0.56163,-0.27714
1,1,1,1,1,1,1.4192,1,1,1,53.172,147.13,280.75,471.94,-0.63264,0.34885,0.31883,-0.61353,-0.4869,0.50039,-0.49809,0.51425,-0.7054,0.034752,0.048586,-0.70629,0.31688,0.67609,-0.59634,-0.29474
1,1,1,1,1,1,1.0887,1,1,1,52.141,143.94,280.03,464.42,-0.62612,0.33796,0.33053,-0.62009,-0.49168,0.50464,-0.50496,0.4986,-0.70932,0.038329,0.046948,-0.70228,0.31413,0.64197,-0.62663,-0.31069
1,1,1,1,1,1,0.79451,1,1,1,50.669,139.84,279.04,454.85,-0.61604,0.32337,0.34725,-0.62876,-0.49875,0.51036,-0.5127,0.47741,-0.71431,0.044594,0.045827,-0.6969,0.31044,0.59849,-0.66072,-0.32997
1,1,1,1,1,1,1.1269,1,1,1,52.336,144.37,280.13,465.43,-0.62581,0.34085,0.32979,-0.6192,-0.49105,0.50425,-0.50396,0.50063,-0.70809,0.040743,0.049743,-0.70319,0.31422,0.64673,-0.62258,-0.30887
1,1,1,1,1,1,1.2116,1,1,1,52.569,145.26,280.33,467.52,-0.63023,0.34119,0.32472,-0.61721,-0.48943,0.50302,-0.50217,0.50522,-0.70796,0.035998,0.047124,-0.70376,0.31547,0.65599,-0.61459,-0.30402
1,1,1,1,1,1,1.1234,1,1,1,52.319,144.33,280.12,465.34,-0.62558,0.34086,0.33003,-0.61931,-0.49092,0.5044,-0.50404,0.50052,-0.7081,0.040531,0.04961,-0.7032,0.31419,0.64631,-0.62293,-0.30907
1,1,1,1,1,1,1.3363,1,1,1,52.965,146.43,280.6,470.28,-0.63351,0.34422,0.31991,-0.61468,-0.48827,0.50088,-0.49985,0.51074,-0.7058,0.03546,0.047821,-0.70591,0.31655,0.66848,-0.6034,-0.29806
1,1,1,1,1,1,0.83519,1,1,1,51.005,140.51,279.21,456.4,-0.61622,0.3276,0.34555,-0.62733,-0.49735,0.51009,-0.51122,0.48073,-0.7123,0.047105,0.049736,-0.69852,0.3107,0.6057,-0.65533,-0.32731
1,1,1,1,1,1,1.3787,1,1,1,53.05,146.8,280.68,471.14,-0.63374,0.34588,0.31886,-0.61406,-0.48775,0.50038,-0.499,0.51256,-0.70551,0.034675,0.047625,-0.70625,0.31684,0.67239,-0.5998,-0.29621
1,1,1,1,1,1,1.2377,1,1,1,52.665,145.52,280.39,468.13,-0.62915,0.34371,0.32482,-0.61686,-0.48942,0.50219,-0.50185,0.50638,-0.70784,0.036148,0.047547,-0.70384,0.31548,0.65886,-0.61204,-0.30294
1,1,1,1,1,1,0.8491,1,1,1,51.057,140.73,279.26,456.91,-0.61814,0.32696,0.34372,-0.62678,-0.49728,0.50923,-0.51102,0.48194,-0.7125,0.045932,0.048389,-0.69849,0.31118,0.60785,-0.65377,-0.32597
1,1,1,1,1,1,0.71564,1,1,1,50.133,138.42,278.69,451.58,-0.6119,0.31836,0.35364,-0.6318,-0.50153,0.5126,-0.5149,0.46967,-0.71522,0.048221,0.046327,-0.69569,0.30923,0.58371,-0.67127,-0.33624
1,1,1,1,1,1,1.2275,1,1,1,52.624,145.42,280.37,467.89,-0.62959,0.34269,0.32476,-0.61701,-0.4897,0.50227,-0.50202,0.50585,-0.70804,0.036038,0.047145,-0.70368,0.31548,0.65774,-0.61305,-0.30335
1,1,1,1,1,1,0.88158,1,1,1,51.194,141.22,279.38,458.07,-0.61896,0.32909,0.34184,-0.62588,-0.4963,0.50833,-0.51026,0.48468,-0.71267,0.043567,0.04726,-0.69855,0.31158,0.61313,-0.64976,-0.32374
1,1,1,1,1,1,0.94261,1,1,1,51.541,142.1,279.59,460.11,-0.62229,0.33114,0.33758,-0.62381,-0.49479,0.50726,-0.50852,0.48916,-0.71124,0.042146,0.047362,-0.70009,0.31252,0.62233,-0.64263,-0.31947
1,1,1,1,1,1,1.4695,1,1,1,53.325,147.53,280.84,472.88,-0.63437,0.34922,0.31687,-0.61255,-0.48646,0.49995,-0.49713,0.51601,-0.70532,0.034315,0.048919,-0.70637,0.31721,0.68034,-0.59233,-0.29269
1,1,1,1,1,1,0.51376,1,1,1,48.201,133.83,277.43,441.17,-0.59469,0.30309,0.37706,-0.64211,-0.51177,0.52005,-0.52075,0.44323,-0.71941,0.057889,0.046181,-0.69063,0.30512,0.53737,-0.70116,-0.35567
1,1,1,1,1,1,1.1752,1,1,1,52.484,144.89,280.25,466.65,-0.62962,0.3398,0.32607,-0.61789,-0.49038,0.50327,-0.50301,0.50322,-0.70795,0.038374,0.048268,-0.70356,0.31511,0.65202,-0.61807,-0.30589
1,1,1,1,1,1,1.2812,1,1,1,52.839,145.93,280.48,469.11,-0.63021,0.345,0.32326,-0.61588,-0.48927,0.50167,-0.50081,0.50807,-0.70698,0.037285,0.048946,-0.70456,0.31572,0.66335,-0.60803,-0.30097
1,1,1,1,1,1,1.2544,1,1,1,52.735,145.68,280.43,468.51,-0.62892,0.3449,0.32463,-0.61654,-0.48877,0.50247,-0.50129,0.50728,-0.70741,0.036536,0.048357,-0.7042,0.3155,0.66065,-0.61044,-0.30225
1,1,1,1,1,1,1.2223,1,1,1,52.605,145.37,280.36,467.77,-0.62983,0.34217,0.32473,-0.61708,-0.48966,0.50249,-0.50206,0.50564,-0.70806,0.035992,0.047057,-0.70367,0.31548,0.65718,-0.61355,-0.30356
1,1,1,1,1,1,1.0977,1,1,1,52.185,144.05,280.05,464.66,-0.62557,0.33911,0.33065,-0.61995,-0.49177,0.50422,-0.50488,0.49902,-0.70904,0.03893,0.047544,-0.70249,0.31411,0.64313,-0.62565,-0.3103
1,1,1,1,1,1,0.84201,1,1,1,51.035,140.61,279.24,456.65,-0.61723,0.32723,0.34461,-0.62705,-0.49719,0.50987,-0.51101,0.48136,-0.71238,0.046595,0.049112,-0.69852,0.31094,0.60676,-0.65457,-0.32664
1,1,1,1,1,1,1.0322,1,1,1,51.973,143.27,279.87,462.84,-0.62463,0.33573,0.33324,-0.62135,-0.49272,0.50586,-0.50622,0.49504,-0.71016,0.041074,0.04883,-0.70115,0.31344,0.63483,-0.63254,-0.31406
1,1,1,1,1,1,1.1299,1,1,1,52.35,144.41,280.13,465.51,-0.62604,0.3408,0.32957,-0.61911,-0.49117,0.5041,-0.50391,0.50071,-0.70808,0.040886,0.049824,-0.70319,0.31426,0.64707,-0.62229,-0.3087
1,1,1,1,1,1,1.5417,1,1,1,53.451,148.07,280.96,474.15,-0.6374,0.34881,0.31361,-0.61131,-0.48577,0.4991,-0.49592,0.51864,-0.70424,0.031142,0.046772,-0.70773,0.31801,0.6859,-0.587,-0.28954
1,1,1,1,1,1,1.4457,1,1,1,53.258,147.35,280.8,472.44,-0.63311,0.34952,0.31809,-0.61305,-0.48729,0.49967,-0.49772,0.51492,-0.70557,0.034996,0.048901,-0.70608,0.31698,0.67839,-0.59417,-0.29371
1,1,1,1,1,1,0.79142,1,1,1,50.65,139.79,279.03,454.73,-0.61611,0.32298,0.34736,-0.62884,-0.49881,0.51059,-0.51269,0.47711,-0.71446,0.044669,0.04573,-0.69675,0.31043,0.59792,-0.66115,-0.33016
1,1,1,1,1,1,1.0608,1,1,1,52.042,143.62,279.95,463.65,-0.62662,0.33561,0.33104,-0.62059,-0.49233,0.50482,-0.50579,0.49693,-0.7101,0.038322,0.046559,-0.70151,0.314,0.63839,-0.62963,-0.31212
1,1,1,1,1,1,1.2624,1,1,1,52.768,145.76,280.44,468.69,-0.62912,0.34513,0.32435,-0.61635,-0.48892,0.5023,-0.50108,0.50752,-0.7073,0.036846,0.048603,-0.70428,0.31554,0.66148,-0.6097,-0.30189
1,1,1,1,1,1,1.0381,1,1,1,51.989,143.34,279.89,463.01,-0.62518,0.33558,0.33269,-0.62117,-0.49243,0.50591,-0.50601,0.49549,-0.71015,0.040317,0.048279,-0.70123,0.31358,0.63556,-0.63195,-0.31363
1,1,1,1,1,1,0.92412,1,1,1,51.486,141.84,279.53,459.51,-0.62031,0.33167,0.33955,-0.62443,-0.49521,0.50787,-0.50894,0.48766,-0.71158,0.043402,0.048745,-0.69956,0.31201,0.61975,-0.64461,-0.321
1,1,1,1,1,1,1.069,1,1,1,52.064,143.71,279.97,463.88,-0.62679,0.33599,0.33068,-0.6204,-0.49185,0.50499,-0.50552,0.49751,-0.7098,0.037866,0.046505,-0.70185,0.31409,0.63942,-0.62877,-0.31167
1,1,1,1,1,1,0.94368,1,1,1,51.543,142.12,279.6,460.15,-0.62238,0.33113,0.33748,-0.62377,-0.49479,0.50717,-0.50853,0.48924,-0.71121,0.042097,0.047313,-0.70012,0.31255,0.62248,-0.64251,-0.31939
1,1,1,1,1,1,0.56707,1,1,1,48.74,135.21,277.82,444.26,-0.60206,0.30587,0.36849,-0.63889,-0.50821,0.51756,-0.51944,0.45171,-0.71833,0.053918,0.044913,-0.69216,0.30653,0.55091,-0.69295,-0.3498
1,1,1,1,1,1,0.59451,1,1,1,49.137,135.86,278.01,445.75,-0.60173,0.31106,0.36703,-0.63754,-0.50668,0.51735,-0.51813,0.45515,-0.71789,0.053944,0.047485,-0.69244,0.30662,0.55779,-0.68849,-0.34761
1,1,1,1,1,1,1.1513,1,1,1,52.429,144.64,280.19,466.05,-0.62795,0.34016,0.32779,-0.61848,-0.49076,0.50377,-0.50351,0.50184,-0.70779,0.0402,0.049684,-0.70353,0.31467,0.64944,-0.62027,-0.30738
1,1,1,1,1,1,0.75529,1,1,1,50.494,139.15,278.87,453.27,-0.61139,0.32382,0.35213,-0.63036,-0.49979,0.51218,-0.51344,0.47356,-0.71417,0.049715,0.049901,-0.69642,0.30929,0.59166,-0.66556,-0.33362
1,1,1,1,1,1,0.49745,1,1,1,47.935,133.38,277.3,440.16,-0.59354,0.30072,0.37893,-0.64319,-0.51238,0.52061,-0.52147,0.44102,-0.71995,0.05693,0.044053,-0.69028,0.30463,0.53301,-0.70372,-0.35761
1,1,1,1,1,1,1.0944,1,1,1,52.169,144.01,280.04,464.57,-0.62576,0.3387,0.33061,-0.62,-0.49179,0.50432,-0.50492,0.49885,-0.70916,0.038718,0.047288,-0.70239,0.31412,0.64271,-0.626,-0.31044
1,1,1,1,1,1,1.1619,1,1,1,52.457,144.75,280.21,466.32,-0.6288,0.33992,0.32696,-0.6182,-0.49027,0.50388,-0.50317,0.50255,-0.70773,0.039324,0.049179,-0.70367,0.31489,0.65059,-0.61929,-0.3067
1,1,1,1,1,1,0.64113,1,1,1,49.592,136.91,278.29,448.13,-0.60485,0.31529,0.36223,-0.63525,-0.50459,0.51552,-0.51675,0.46108,-0.71626,0.053537,0.048695,-0.69407,0.30738,0.56848,-0.68152,-0.34332
1,1,1,1,1,1,1.0647,1,1,1,52.052,143.66,279.96,463.76,-0.62673,0.33576,0.33085,-0.6205,-0.49212,0.50486,-0.50569,0.49721,-0.70996,0.038067,0.046504,-0.70167,0.31405,0.63889,-0.62922,-0.3119
1,1,1,1,1,1,0.96531,1,1,1,51.612,142.41,279.67,460.83,-0.62317,0.33205,0.33618,-0.6232,-0.49375,0.50718,-0.5079,0.49094,-0.71042,0.041502,0.047471,-0.70094,0.31284,0.62559,-0.64004,-0.318
1,1,1,1,1,1,0.8672,1,1,1,51.112,141.01,279.33,457.56,-0.61964,0.32714,0.34198,-0.62616,-0.4962,0.50928,-0.51044,0.48361,-0.71244,0.043866,0.047383,-0.69876,0.31158,0.61072,-0.65161,-0.32456
1,1,1,1,1,1,1.0418,1,1,1,51.998,143.39,279.9,463.12,-0.62549,0.33552,0.33238,-0.62107,-0.49238,0.50582,-0.50591,0.49574,-0.71019,0.039912,0.047904,-0.70124,0.31367,0.63602,-0.63158,-0.31337
1,1,1,1,1,1,1.4274,1,1,1,53.199,147.2,280.77,472.09,-0.63264,0.34921,0.31869,-0.6134,-0.48713,0.50012,-0.49795,0.51442,-0.7055,0.034903,0.048691,-0.70618,0.3169,0.67682,-0.59566,-0.29443
1,1,1,1,1,1,0.86235,1,1,1,51.094,140.93,279.31,457.39,-0.61942,0.32692,0.34232,-0.62631,-0.49647,0.50919,-0.51068,0.48318,-0.71239,0.044279,0.047621,-0.69876,0.31152,0.60994,-0.65221,-0.3249
1,1,1,1,1,1,0.9238,1,1,1,51.484,141.84,279.53,459.5,-0.62027,0.33169,0.33959,-0.62444,-0.49524,0.50786,-0.50895,0.48763,-0.7116,0.043436,0.048764,-0.69955,0.312,0.6197,-0.64464,-0.32103
1,1,1,1,1,1,1.1045,1,1,1,52.221,144.12,280.07,464.84,-0.62527,0.33988,0.33067,-0.61981,-0.49149,0.50421,-0.50474,0.49945,-0.70873,0.039344,0.048156,-0.70274,0.31411,0.64399,-0.62491,-0.31001
1,1,1,1,1,1,1.2336,1,1,1,52.648,145.48,280.38,468.04,-0.62931,0.34331,0.32481,-0.61693,-0.48959,0.50217,-0.50194,0.50615,-0.70794,0.036099,0.047357,-0.70376,0.31548,0.65842,-0.61244,-0.30311
1,1,1,1,1,1,0.44577,1,1,1,47.25,131.87,276.73,436.77,-0.58681,0.29552,0.3876,-0.6466,-0.51669,0.52334,-0.52256,0.43137,-0.7217,0.059478,0.042988,-0.68831,0.30346,0.518,-0.71241,-0.36341
1,1,1,1,1,1,1.4381,1,1,1,53.234,147.29,280.79,472.29,-0.63283,0.34947,0.31839,-0.6132,-0.48736,0.49977,-0.49783,0.51466,-0.70559,0.035027,0.048803,-0.70607,0.31694,0.67775,-0.59479,-0.29401
1,1,1,1,1,1,0.7366,1,1,1,50.295,138.81,278.79,452.49,-0.61111,0.32169,0.35306,-0.63119,-0.50062,0.51227,-0.51414,0.47182,-0.71458,0.048945,0.047706,-0.69621,0.30919,0.588,-0.6682,-0.3349
1,1,1,1,1,1,1.0254,1,1,1,51.951,143.19,279.85,462.65,-0.62392,0.33597,0.33391,-0.62157,-0.49323,0.5057,-0.50646,0.49447,-0.71022,0.042033,0.049374,-0.70099,0.31326,0.63399,-0.63322,-0.31457
1,1,1,1,1,1,0.82289,1,1,1,50.922,140.31,279.16,455.94,-0.61443,0.32811,0.34719,-0.62792,-0.49828,0.50986,-0.51169,0.47951,-0.71284,0.047304,0.049272,-0.69799,0.31033,0.60373,-0.65678,-0.3284
1,1,1,1,1,1,1.5975,1,1,1,53.549,148.47,281.05,475.09,-0.63706,0.35113,0.31289,-0.6107,-0.4851,0.49855,-0.49508,0.52061,-0.7032,0.031421,0.047366,-0.70872,0.31824,0.69013,-0.58288,-0.28757
1,1,1,1,1,1,1.5543,1,1,1,53.47,148.16,280.98,474.37,-0.63754,0.3491,0.3133,-0.61116,-0.48594,0.49862,-0.49583,0.51902,-0.7041,0.031106,0.046617,-0.70789,0.31809,0.68686,-0.58608,-0.28905
1,1,1,1,1,1,1.3154,1,1,1,52.928,146.25,280.55,469.84,-0.63257,0.34425,0.32098,-0.61508,-0.48836,0.50155,-0.50002,0.50984,-0.70609,0.036117,0.048349,-0.70555,0.31626,0.66656,-0.60514,-0.29912
1,1,1,1,1,1,0.74453,1,1,1,50.387,138.96,278.82,452.83,-0.61032,0.32352,0.35325,-0.63092,-0.50059,0.51185,-0.51402,0.47244,-0.7143,0.049651,0.049077,-0.69635,0.30911,0.58964,-0.667,-0.3345
1,1,1,1,1,1,1.1684,1,1,1,52.471,144.82,280.23,466.48,-0.62924,0.33983,0.3265,-0.61804,-0.49027,0.50366,-0.50304,0.5029,-0.70782,0.03884,0.048742,-0.70364,0.315,0.65129,-0.61869,-0.30629
1,1,1,1,1,1,0.85853,1,1,1,51.082,140.87,279.3,457.25,-0.61913,0.32685,0.34268,-0.62644,-0.49678,0.50903,-0.51086,0.48281,-0.71242,0.044723,0.047806,-0.6987,0.31145,0.60933,-0.65267,-0.32519
1,1,1,1,1,1,0.9995,1,1,1,51.817,142.86,279.77,461.88,-0.62153,0.33644,0.3362,-0.62247,-0.49307,0.50652,-0.50704,0.49318,-0.70999,0.043043,0.049798,-0.70113,0.3128,0.6306,-0.63596,-0.31631
1,1,1,1,1,1,1.29,1,1,1,52.867,146.02,280.5,469.3,-0.63086,0.34478,0.32265,-0.61566,-0.4889,0.50174,-0.50061,0.50855,-0.70668,0.037079,0.048991,-0.70486,0.31585,0.66419,-0.60727,-0.30051
1,1,1,1,1,1,1.3463,1,1,1,52.982,146.52,280.62,470.49,-0.6338,0.34439,0.3195,-0.6145,-0.48783,0.50106,-0.49957,0.51126,-0.70557,0.035082,0.047775,-0.70615,0.31666,0.6694,-0.60256,-0.29759
1,1,1,1,1,1,0.91977,1,1,1,51.466,141.78,279.52,459.37,-0.61974,0.33188,0.34008,-0.6246,-0.49559,0.50776,-0.50909,0.48723,-0.71177,0.043865,0.04897,-0.69933,0.31187,0.61914,-0.64508,-0.32137
1,1,1,1,1,1,0.9146,1,1,1,51.439,141.71,279.5,459.19,-0.61905,0.33213,0.34071,-0.62481,-0.49585,0.50779,-0.50921,0.48682,-0.712,0.044292,0.049097,-0.69906,0.31172,0.61841,-0.64564,-0.32179
1,1,1,1,1,1,0.75022,1,1,1,50.448,139.06,278.85,453.06,-0.61064,0.32394,0.35282,-0.63063,-0.50007,0.51207,-0.51374,0.47307,-0.71412,0.049809,0.049809,-0.69647,0.30917,0.59073,-0.66621,-0.33409
1,1,1,1,1,1,1.4579,1,1,1,53.294,147.44,280.82,472.66,-0.63371,0.34943,0.3175,-0.61279,-0.48684,0.49982,-0.49744,0.51548,-0.70545,0.034747,0.049018,-0.70621,0.31709,0.6794,-0.59321,-0.2932
1,1,1,1,1,1,1.486,1,1,1,53.363,147.66,280.87,473.18,-0.63533,0.34888,0.31596,-0.61222,-0.48659,0.49956,-0.49686,0.51653,-0.70526,0.033544,0.04828,-0.70651,0.3174,0.68164,-0.5911,-0.29194
1,1,1,1,1,1,0.5747,1,1,1,48.852,135.39,277.88,444.68,-0.601,0.30827,0.36863,-0.63866,-0.50731,0.51788,-0.51898,0.45288,-0.71801,0.054265,0.046064,-0.69238,0.30632,0.55299,-0.69156,-0.34945
1,1,1,1,1,1,0.97479,1,1,1,51.66,142.54,279.7,461.13,-0.62264,0.3333,0.33621,-0.62305,-0.49388,0.50671,-0.5077,0.4915,-0.71041,0.041971,0.047777,-0.70091,0.31283,0.627,-0.63891,-0.3175
1,1,1,1,1,1,0.9521,1,1,1,51.565,142.23,279.63,460.41,-0.62296,0.33121,0.3368,-0.62353,-0.49453,0.50687,-0.50846,0.48989,-0.71089,0.041694,0.047191,-0.70048,0.31271,0.62367,-0.64157,-0.3188
1,1,1,1,1,1,0.96855,1,1,1,51.627,142.45,279.68,460.93,-0.62305,0.33243,0.33615,-0.62314,-0.49373,0.50709,-0.50779,0.49115,-0.7104,0.041616,0.047557,-0.70096,0.31284,0.62607,-0.63966,-0.31782
1,1,1,1,1,1,0.47295,1,1,1,47.679,132.69,276.98,438.59,-0.58923,0.29968,0.38378,-0.64475,-0.51423,0.52243,-0.52165,0.43648,-0.72051,0.059781,0.045646,-0.68935,0.30371,0.52627,-0.70758,-0.36073
1,1,1,1,1,1,0.77421,1,1,1,50.586,139.49,278.96,454.05,-0.61456,0.32275,0.34918,-0.62947,-0.49939,0.51125,-0.51312,0.47534,-0.71447,0.046408,0.047345,-0.69652,0.31008,0.59487,-0.66333,-0.33162
1,1,1,1,1,1,1.2489,1,1,1,52.712,145.63,280.41,468.39,-0.62891,0.34461,0.32475,-0.61665,-0.48888,0.50243,-0.50148,0.50703,-0.70753,0.036368,0.048118,-0.7041,0.31549,0.66007,-0.61096,-0.30249
1,1,1,1,1,1,0.77887,1,1,1,50.599,139.57,278.98,454.23,-0.61518,0.32263,0.34855,-0.62927,-0.49896,0.51143,-0.51287,0.47586,-0.71443,0.045596,0.046776,-0.69665,0.31023,0.59567,-0.66276,-0.33117
1,1,1,1,1,1,0.78494,1,1,1,50.619,139.67,279,454.48,-0.61582,0.32262,0.34785,-0.62904,-0.49876,0.51125,-0.51266,0.47649,-0.7145,0.044967,0.046077,-0.69667,0.31036,0.59675,-0.662,-0.33064
