k1,k2,k3,k4,k5,k6,k7,k8,k9,k10,f1,f2,f3,f4,f5,f6,f7,f8,f9,Phi11,Phi12,Phi13,Phi14,Phi15,Phi21,Phi22,Phi23,Phi24,Phi25,Phi31,Phi32,Phi33,Phi34,Phi35,Phi41,Phi42,Phi43,Phi44,Phi45,Phi51,Phi52,Phi53,Phi54,Phi55,Phi61,Phi62,Phi63,Phi64,Phi65,Phi71,Phi72,Phi73,Phi74,Phi75,Phi81,Phi82,Phi83,Phi84,Phi85,Phi91,Phi92,Phi93,Phi94,Phi95
1,1,1,1,1,1,1,1,1,1.1022,51.869,142.9,279.98,462.55,501.23,614.9,690.63,924.57,964.87,-0.54813,0.14033,0.43379,0.13487,-0.54786,-0.43379,0.45769,-0.00026397,-0.4551,0.43361,-0.32343,0.37123,-0.50778,0.37971,-0.32379,-0.21495,-0.0046043,0.0026684,-0.016141,0.21713,1.9549e-06,1.6174e-05,-5.4595e-06,-5.6217e-05,-1.2672e-05,0.00048426,0.00073757,0.00013871,-0.0029952,-0.00079734,0.11051,0.38998,-0.50575,0.36738,0.1151,-0.0037019,-0.021121,0.0056212,0.024107,0.0025476,0.0061793,0.49639,0.014925,-0.499,-0.018186
1,1,1,1,1,1,1,1,1,0.81465,51.863,142.79,279.34,460.32,501.09,612.4,684.93,917.6,953.12,0.54806,-0.14028,-0.43373,-0.13496,0.548,-0.43356,0.45719,0.00045034,-0.45507,0.43387,0.32303,-0.37148,0.50659,-0.37626,0.32264,0.21528,3.3479e-05,0.005914,0.0039193,-0.2107,-2.9803e-05,-2.2888e-05,1.2399e-05,-3.0882e-06,9.8549e-06,0.00046298,0.00060231,-0.00012297,-0.0020522,-0.00077879,0.11167,0.38034,-0.5018,0.38212,0.098108,0.0040398,0.021472,-0.006552,-0.024039,-0.0022428,0.010901,0.49511,-0.017281,-0.4891,0.01347
1,1,1,1,1,1,1,1,1,1.1603,51.87,142.91,280.07,462.88,501.26,615.25,691.47,925.52,966.61,-0.54814,0.14034,0.4338,0.13485,-0.54783,-0.43383,0.45777,-0.00037209,-0.4551,0.43357,-0.32349,0.37119,-0.50795,0.38022,-0.32393,-0.2149,-0.0052816,0.0039437,-0.017955,0.21801,-1.8628e-06,1.5216e-05,-4.4523e-06,-6.5965e-05,-1.3402e-05,-0.00048232,-0.00074366,-0.0001956,0.0031513,0.0008061,-0.11033,-0.39138,0.50627,-0.36511,-0.11746,0.0036489,0.020949,-0.0054664,-0.024005,-0.0025948,-0.0054754,-0.49653,-0.019721,0.50014,0.022682
1,1,1,1,1,1,1,1,1,0.57847,51.854,142.64,278.43,457.06,500.91,608.38,676.52,905.78,936.26,-0.54796,0.1402,0.43365,0.13509,-0.54819,0.43322,-0.45647,-0.0014493,0.45501,-0.43413,-0.32244,0.37177,-0.50481,0.37125,-0.32055,-0.21568,0.0066179,-0.018347,0.013813,0.20003,7.3014e-05,3.2419e-05,-2.269e-05,7.3987e-05,-9.3491e-06,-0.00030818,-9.1014e-05,7.8054e-05,0.0010819,0.0008627,0.11335,0.36603,-0.49477,0.40158,0.070594,-0.0043332,-0.018497,0.0069719,0.020902,0.002337,0.017572,0.49279,-0.062652,-0.46861,0.061673
1,1,1,1,1,1,1,1,1,1.0624,51.869,142.88,279.91,462.31,501.22,614.64,690.01,923.85,963.59,-0.54812,0.14033,0.43379,0.13488,-0.54787,-0.43377,0.45764,-0.00018432,-0.45509,0.43364,-0.32339,0.37126,-0.50765,0.37933,-0.32367,-0.21499,-0.0041028,0.0017248,-0.014799,0.21646,-4.8408e-06,-1.6892e-05,6.2042e-06,4.9185e-05,1.2187e-05,-0.00048491,-0.00073083,-9.943e-05,0.0028821,0.00079188,-0.11063,-0.38893,0.50536,-0.36905,-0.11332,-0.0037411,-0.021232,0.0057343,0.024167,0.0025121,0.0067001,0.49627,0.011374,-0.4981,-0.01482
1,1,1,1,1,1,1,1,1,1.0366,51.868,142.88,279.86,462.14,501.21,614.45,689.58,923.35,962.7,-0.54812,0.14032,0.43378,0.13489,-0.54788,-0.43375,0.4576,-0.00012999,-0.45509,0.43367,-0.32336,0.37128,-0.50756,0.37907,-0.3236,0.21501,0.0037595,-0.0010792,0.01388,-0.216,-6.8445e-06,-1.7387e-05,6.7151e-06,4.4456e-05,1.1882e-05,0.00048495,0.0007251,7.3973e-05,-0.002806,-0.00078864,0.11072,0.38821,-0.50508,0.37018,0.11209,-0.0037677,-0.021299,0.0058108,0.024199,0.0024876,0.0070564,0.49618,0.0089452,-0.49746,-0.012498
1,1,1,1,1,1,1,1,1,1.0786,51.869,142.89,279.94,462.41,501.22,614.75,690.26,924.15,964.12,-0.54813,0.14033,0.43379,0.13488,-0.54787,-0.43378,0.45766,-0.00021729,-0.45509,0.43363,-0.32341,0.37125,-0.5077,0.37949,-0.32372,0.21497,0.0043106,-0.0021157,0.015355,-0.21674,3.6388e-06,1.6594e-05,-5.8955e-06,-5.2081e-05,-1.2382e-05,-0.00048472,-0.00073386,-0.00011541,0.0029287,0.00079404,-0.11058,-0.38936,0.50552,-0.36836,-0.11406,0.0037249,0.021188,-0.0056876,-0.024144,-0.0025269,0.0064844,0.49632,0.012845,-0.49848,-0.016219
1,1,1,1,1,1,1,1,1,0.93432,51.866,142.84,279.65,461.4,501.16,613.63,687.69,921.08,958.79,-0.5481,0.14031,0.43376,0.13492,-0.54793,-0.43367,0.45743,0.00010905,-0.45508,0.43376,-0.32323,0.37137,-0.50717,0.37792,-0.32323,-0.21512,-0.0022376,-0.0017801,-0.0098093,0.2139,-1.5981e-05,-1.9614e-05,9.0033e-06,2.4247e-05,1.079e-05,-0.00048108,-0.00068856,2.4421e-05,0.0024817,0.00077909,-0.11111,-0.38501,0.5038,-0.37514,-0.10652,-0.0038837,-0.0215,0.006137,0.024254,0.00238,0.0086324,0.49578,-0.0018049,-0.49435,-0.0020465
1,1,1,1,1,1,1,1,1,0.56393,51.854,142.63,278.36,456.78,500.89,608.02,675.8,904.68,934.85,0.54796,-0.14019,-0.43364,-0.13511,0.5482,-0.43319,0.45641,0.0015329,-0.45501,0.43414,-0.32238,0.3718,-0.50465,0.37083,-0.32035,0.21572,-0.0071873,0.019409,-0.015327,-0.19905,7.6681e-05,3.3177e-05,-2.3532e-05,7.9329e-05,-9.3392e-06,0.00028743,2.9388e-05,-4.9295e-05,-0.0010233,-0.00087481,-0.1135,-0.3648,0.4941,-0.40313,-0.068111,0.0043405,0.018022,-0.0069228,-0.02046,-0.0024063,-0.018126,-0.49258,0.066407,0.46658,-0.065816
1,1,1,1,1,1,1,1,1,0.80671,51.863,142.79,279.32,460.24,501.08,612.3,684.72,917.33,952.7,-0.54806,0.14028,0.43373,0.13497,-0.54801,-0.43355,0.45717,0.00047591,-0.45507,0.43388,0.32302,-0.37149,0.50654,-0.37614,0.3226,0.21529,-0.00013313,0.0062262,0.0034744,-0.21045,3.0869e-05,2.3136e-05,-1.2659e-05,5.0696e-06,-9.8095e-06,-0.00046098,-0.00059415,0.00012822,0.0020218,0.00077939,-0.11171,-0.37999,0.50165,-0.38264,-0.097457,-0.0040508,-0.021453,0.0065797,0.024007,0.0022341,0.011072,0.49505,-0.018444,-0.48867,0.014658
1,1,1,1,1,1,1,1,1,1.4965,51.874,142.98,280.5,464.34,501.37,616.75,695.14,929.49,974.24,-0.54819,0.14038,0.43384,0.13479,-0.54773,0.43399,-0.45812,0.00085824,0.45511,-0.43334,0.32375,-0.371,0.50872,-0.38249,0.3245,-0.21466,-0.0082773,0.0095972,-0.025988,0.22169,1.7713e-05,-1.109e-05,-3.5735e-07,0.00011351,1.7429e-05,-0.00046033,-0.0007311,-0.00049613,0.0038846,0.00086405,-0.10956,-0.39754,0.50835,-0.35483,-0.12738,0.0034188,0.019933,-0.0047745,-0.023313,-0.0027795,-0.0023614,-0.49702,-0.040896,0.50407,0.041749
1,1,1,1,1,1,1,1,1,1.181,51.87,142.92,280.1,463,501.27,615.37,691.75,925.84,967.19,0.54815,-0.14035,-0.4338,-0.13485,0.54783,-0.43384,0.4578,-0.00040854,-0.4551,0.43355,-0.32351,0.37118,-0.50801,0.38039,-0.32398,0.21488,0.0055091,-0.0043722,0.018565,-0.2183,3.1236e-06,-1.4896e-05,4.1125e-06,6.9307e-05,1.3666e-05,0.0004814,0.00074494,0.00021567,-0.0032045,-0.00080941,0.11028,0.39185,-0.50644,0.36435,0.11825,0.0036311,0.020885,-0.005414,-0.023965,-0.0026103,-0.0052389,-0.49658,-0.021332,0.5005,0.024178
1,1,1,1,1,1,1,1,1,0.83961,51.864,142.8,279.41,460.57,501.1,612.69,685.56,918.42,954.42,-0.54807,0.14028,0.43374,0.13495,-0.54799,-0.43358,0.45724,0.00037255,-0.45507,0.43385,-0.32308,0.37145,-0.50672,0.37664,-0.32278,-0.21524,-0.00053906,-0.0049665,-0.0052697,0.21145,2.6585e-05,2.2135e-05,-1.1613e-05,-2.9952e-06,-1.0012e-05,0.00046849,0.00062565,-0.00010512,-0.0021463,-0.00077749,0.11154,0.38142,-0.50228,0.38054,0.10007,-0.0040057,-0.021515,0.0064646,0.024121,0.0022708,0.010382,0.49527,-0.013744,-0.49038,0.0098777
1,1,1,1,1,1,1,1,1,1.0719,51.869,142.89,279.92,462.37,501.22,614.7,690.16,924.03,963.9,-0.54813,0.14033,0.43379,0.13488,-0.54787,-0.43377,0.45765,-0.00020379,-0.45509,0.43364,-0.3234,0.37125,-0.50768,0.37942,-0.3237,-0.21498,-0.0042255,0.0019557,-0.015128,0.21663,4.1298e-06,1.6716e-05,-6.0218e-06,-5.0892e-05,-1.2301e-05,-0.00048481,-0.00073266,-0.00010882,0.0029096,0.00079313,0.1106,0.38919,-0.50545,0.36864,0.11376,-0.0037315,-0.021206,0.0057068,0.024154,0.0025208,0.0065727,0.4963,0.012243,-0.49833,-0.015647
1,1,1,1,1,1,1,1,1,1.0708,51.869,142.89,279.92,462.36,501.22,614.69,690.14,924.01,963.86,-0.54813,0.14033,0.43379,0.13488,-0.54787,0.43377,-0.45765,0.0002015,0.45509,-0.43364,-0.3234,0.37125,-0.50768,0.37941,-0.3237,0.21498,0.0042111,-0.0019287,0.015089,-0.21661,-4.213e-06,-1.6737e-05,6.0432e-06,5.0692e-05,1.2288e-05,-0.00048483,-0.00073245,-0.00010771,0.0029064,0.00079298,0.11061,0.38916,-0.50544,0.36869,0.11371,0.0037326,0.021209,-0.00571,-0.024155,-0.0025198,-0.0065876,-0.49629,-0.012141,0.4983,0.01555
1,1,1,1,1,1,1,1,1,0.54721,51.853,142.61,278.26,456.44,500.87,607.57,674.93,903.32,933.15,0.54795,-0.14019,-0.43363,-0.13512,0.54822,-0.43316,0.45634,0.0016337,-0.455,0.43416,0.32232,-0.37182,0.50447,-0.37031,0.3201,-0.21575,0.0078757,-0.020692,0.017158,0.19785,8.1089e-05,3.4078e-05,-2.4537e-05,8.5647e-05,-9.3175e-06,0.00026069,-4.8872e-05,-9.2034e-06,-0.00095779,-0.00089028,-0.11367,-0.36331,0.49328,-0.40497,-0.065085,0.0043447,0.017404,-0.0068415,-0.019893,-0.0025069,0.018793,0.49234,-0.070916,-0.46407,0.070815
1,1,1,1,1,1,1,1,1,0.93672,51.866,142.84,279.65,461.42,501.16,613.65,687.74,921.14,958.89,-0.5481,0.14031,0.43376,0.13492,-0.54793,-0.43367,0.45743,0.00010296,-0.45508,0.43376,-0.32323,0.37136,-0.50718,0.37795,-0.32324,-0.21512,-0.0022766,-0.0017068,-0.0099136,0.21395,-1.5743e-05,-1.9556e-05,8.9441e-06,2.4751e-05,1.0813e-05,-0.00048127,-0.00068972,2.2201e-05,0.0024897,0.00077924,-0.1111,-0.3851,0.50384,-0.37502,-0.10667,-0.0038808,-0.021497,0.006129,0.024254,0.0023827,-0.0085921,-0.49579,0.0015299,0.49443,0.0023173
1,1,1,1,1,1,1,1,1,0.61614,51.856,142.67,278.62,457.73,500.94,609.24,678.25,908.37,939.67,-0.54798,0.14022,0.43367,0.13507,-0.54815,0.43329,-0.45662,-0.001248,0.45503,-0.43409,0.32256,-0.37172,0.50518,-0.37228,0.32102,-0.21561,0.0052544,-0.015803,0.010183,0.20234,6.4176e-05,3.0558e-05,-2.0635e-05,6.0752e-05,-9.357e-06,0.00035292,0.00022712,-0.00013075,-0.0012384,-0.00083646,0.11301,0.36898,-0.49633,0.3978,0.076467,0.0043028,0.019492,-0.0070261,-0.021857,-0.002219,0.016231,0.49328,-0.053565,-0.47332,0.051736
1,1,1,1,1,1,1,1,1,1.2028,51.871,142.92,280.14,463.11,501.27,615.49,692.03,926.15,967.78,-0.54815,0.14035,0.43381,0.13484,-0.54782,-0.43385,0.45782,-0.00044563,-0.4551,0.43353,0.32353,-0.37116,0.50807,-0.38057,0.32403,0.21486,0.0057401,-0.0048075,0.019184,-0.2186,-4.3936e-06,1.4574e-05,-3.7657e-06,-7.274e-05,-1.3944e-05,0.00048033,0.00074585,0.00023654,-0.0032591,-0.00081294,0.11022,0.39233,-0.50661,0.36356,0.11904,0.003613,0.020818,-0.0053607,-0.023923,-0.0026258,0.0049987,0.49663,0.022968,-0.50085,-0.025689
1,1,1,1,1,1,1,1,1,1.1756,51.87,142.92,280.1,462.97,501.26,615.34,691.67,925.75,967.04,0.54815,-0.14035,-0.4338,-0.13485,0.54783,-0.43384,0.45779,-0.00039901,-0.4551,0.43355,0.32351,-0.37118,0.508,-0.38035,0.32397,0.21488,0.0054497,-0.0042602,0.018406,-0.21823,-2.7953e-06,1.498e-05,-4.2014e-06,-6.8431e-05,-1.3597e-05,-0.00048166,-0.00074464,-0.00021038,0.0031906,0.00080853,0.11029,0.39173,-0.5064,0.36455,0.11804,0.0036357,0.020902,-0.0054277,-0.023976,-0.0026062,-0.0053007,-0.49657,-0.020911,0.5004,0.023788
1,1,1,1,1,1,1,1,1,1.2655,51.872,142.94,280.23,463.41,501.3,615.81,692.8,927.01,969.38,-0.54816,0.14036,0.43382,0.13483,-0.5478,-0.43389,0.45789,-0.00054679,-0.4551,0.43349,0.32358,-0.37113,0.50823,-0.38104,0.32416,0.21481,0.0063677,-0.0059907,0.020866,-0.21939,7.7893e-06,-1.3704e-05,2.8112e-06,8.2271e-05,1.4742e-05,-0.00047677,-0.00074637,-0.00029566,0.0034094,0.00082349,-0.11006,-0.39363,0.50707,-0.36143,-0.12116,0.0035641,0.020623,-0.0052154,-0.023794,-0.0026669,0.0043461,0.49674,0.02741,-0.50177,-0.029757
1,1,1,1,1,1,1,1,1,1.343,51.873,142.96,280.32,463.76,501.32,616.16,693.67,927.94,971.18,0.54817,-0.14037,-0.43383,-0.13482,0.54777,0.43392,-0.45798,0.00066098,0.45511,-0.43343,0.32364,-0.37108,0.50841,-0.38157,0.32429,-0.21475,-0.0070719,0.0073194,-0.022754,0.22026,-1.1511e-05,1.2737e-05,-1.7045e-06,-9.3362e-05,-1.5702e-05,-0.00047165,-0.00074363,-0.00036609,0.0035816,0.00083697,-0.10987,-0.39508,0.50756,-0.35901,-0.1235,-0.0035097,-0.020384,0.0050521,0.023631,0.0027108,0.0036139,0.49686,0.03239,-0.5027,-0.034249
1,1,1,1,1,1,1,1,1,1.0176,51.868,142.87,279.82,462.01,501.2,614.31,689.26,922.97,962.03,-0.54812,0.14032,0.43378,0.13489,-0.54789,0.43374,-0.45757,8.8601e-05,0.45509,-0.43368,-0.32334,0.3713,-0.50749,0.37887,-0.32353,-0.21503,-0.0034973,0.00058631,-0.013179,0.21564,8.3898e-06,1.7768e-05,-7.1063e-06,-4.0889e-05,-1.1665e-05,-0.00048476,-0.00072011,-5.5325e-05,0.0027486,0.00078643,-0.11079,-0.38766,0.50487,-0.37105,-0.11115,-0.003788,-0.021345,0.0058687,0.024219,0.0024689,-0.0073283,-0.49612,-0.0070907,0.49695,0.010715
1,1,1,1,1,1,1,1,1,0.89396,51.865,142.83,279.55,461.07,501.14,613.25,686.83,920.02,957.03,-0.54809,0.1403,0.43375,0.13493,-0.54796,-0.43364,0.45735,0.00021571,-0.45508,0.4338,0.32317,-0.3714,0.50699,-0.37741,0.32305,-0.21517,-0.0015527,-0.0030655,-0.0079784,0.21292,2.0212e-05,2.0628e-05,-1.0049e-05,-1.5522e-05,-1.0426e-05,0.00047709,0.00066604,-6.0746e-05,-0.002343,-0.00077732,-0.11128,-0.38357,0.5032,-0.37734,-0.10395,-0.003934,-0.021535,0.0062747,0.024226,0.0023338,-0.0093394,-0.49558,0.0066282,0.49281,-0.0027321
1,1,1,1,1,1,1,1,1,1.0494,51.868,142.88,279.88,462.23,501.21,614.55,689.8,923.6,963.15,-0.54812,0.14033,0.43378,0.13488,-0.54788,-0.43376,0.45762,-0.00015737,-0.45509,0.43366,-0.32338,0.37127,-0.50761,0.3792,-0.32364,-0.215,-0.0039326,0.0014047,-0.014343,0.21623,5.8313e-06,1.7137e-05,-6.4573e-06,-4.6832e-05,-1.2033e-05,0.00048497,0.00072811,8.6663e-05,-0.0028443,-0.00079022,0.11068,0.38857,-0.50522,0.36961,0.11271,0.0037543,0.021266,-0.0057724,-0.024184,-0.0025,0.0068768,0.49623,0.01017,-0.49779,-0.013671
1,1,1,1,1,1,1,1,1,1.0437,51.868,142.88,279.87,462.19,501.21,614.51,689.7,923.49,962.95,-0.54812,0.14033,0.43378,0.13489,-0.54788,-0.43376,0.45761,-0.00014521,-0.45509,0.43366,-0.32337,0.37128,-0.50759,0.37914,-0.32362,0.215,0.0038558,-0.0012603,0.014138,-0.21613,-6.2803e-06,-1.7248e-05,6.5717e-06,4.5776e-05,1.1966e-05,0.00048497,0.0007268,8.0994e-05,-0.0028273,-0.0007895,-0.1107,-0.38841,0.50516,-0.36987,-0.11244,-0.0037603,-0.021281,0.0057895,0.024191,0.0024945,-0.0069565,-0.49621,-0.0096264,0.49764,0.013151
1,1,1,1,1,1,1,1,1,0.96442,51.867,142.85,279.71,461.63,501.17,613.89,688.28,921.8,960.02,-0.5481,0.14031,0.43377,0.13491,-0.54792,-0.4337,0.45748,3.4363e-05,-0.45508,0.43373,-0.32327,0.37134,-0.50729,0.37828,-0.32335,0.21509,0.0027151,0.00088341,0.011086,-0.21457,-1.3073e-05,-1.891e-05,8.2805e-06,3.0462e-05,1.1089e-05,0.00048303,0.00070201,3.8626e-06,-0.0025811,-0.00078124,0.11099,0.38602,-0.50421,0.3736,0.10829,-0.0038478,-0.021455,0.0060374,0.024253,0.0024133,-0.0081386,-0.49591,-0.0015638,0.49537,0.0053518
1,1,1,1,1,1,1,1,1,0.96153,51.867,142.85,279.71,461.61,501.17,613.87,688.23,921.74,959.9,-0.5481,0.14031,0.43377,0.13491,-0.54792,-0.43369,0.45748,4.135e-05,-0.45508,0.43373,-0.32327,0.37134,-0.50728,0.37825,-0.32334,-0.21509,-0.0026705,-0.00096717,-0.010967,0.2145,1.3343e-05,1.8976e-05,-8.3478e-06,-2.9877e-05,-1.1059e-05,-0.00048287,-0.00070083,-1.1197e-06,0.0025717,0.00078101,0.111,0.38593,-0.50417,0.37374,0.10813,0.0038512,0.021459,-0.0060468,-0.024254,-0.0024102,0.0081847,0.4959,0.001249,-0.49528,-0.0050441
1,1,1,1,1,1,1,1,1,0.79333,51.862,142.78,279.28,460.1,501.08,612.14,684.36,916.86,951.96,-0.54805,0.14027,0.43373,0.13497,-0.54802,-0.43354,0.45714,0.00051998,-0.45506,0.4339,-0.32299,0.3715,-0.50647,0.37592,-0.32252,0.21531,-0.00042069,0.0067649,0.0027065,-0.21002,3.2714e-05,2.3564e-05,-1.3108e-05,8.4627e-06,-9.7382e-06,0.00045731,0.00057951,-0.00013654,-0.00197,-0.00078063,-0.11178,-0.37938,0.50137,-0.38353,-0.096327,-0.0040695,-0.021413,0.0066258,0.023947,0.00222,0.011366,0.49496,-0.02045,-0.48792,0.016712
1,1,1,1,1,1,1,1,1,1.0135,51.868,142.87,279.81,461.99,501.2,614.28,689.18,922.88,961.88,-0.54811,0.14032,0.43378,0.13489,-0.5479,0.43373,-0.45756,7.9518e-05,0.45509,-0.43369,-0.32333,0.3713,-0.50748,0.37883,-0.32352,0.21504,0.0034397,-0.00047803,0.013024,-0.21557,-8.731e-06,-1.7851e-05,7.1924e-06,4.011e-05,1.1618e-05,0.0004847,0.00071894,5.132e-05,-0.0027361,-0.00078598,0.1108,0.38754,-0.50482,0.37124,0.11094,-0.0037925,-0.021354,0.0058813,0.024223,0.0024648,0.007388,0.4961,0.0066834,-0.49684,-0.010323
1,1,1,1,1,1,1,1,1,0.73061,51.86,142.75,279.08,459.38,501.03,611.28,682.51,914.39,948.19,0.54803,-0.14026,-0.43371,-0.135,0.54806,-0.43346,0.45698,0.00074407,-0.45505,0.43396,0.32286,-0.37157,0.50608,-0.37481,0.32209,0.2154,-0.001892,0.0095192,-0.0012204,-0.20777,-4.2235e-05,-2.5741e-05,1.5414e-05,-2.5308e-05,9.4907e-06,0.00043421,0.0004936,-0.00016416,-0.0017191,-0.00079085,0.11216,0.37623,-0.49992,0.38801,0.090452,0.0041579,0.021086,-0.0068292,-0.023528,-0.0021664,0.012863,0.49446,-0.030658,-0.48385,0.027292
1,1,1,1,1,1,1,1,1,1.0458,51.868,142.88,279.88,462.2,501.21,614.52,689.73,923.53,963.02,-0.54812,0.14033,0.43378,0.13488,-0.54788,0.43376,-0.45761,0.00014959,0.45509,-0.43366,-0.32337,0.37127,-0.50759,0.37916,-0.32362,0.215,0.0038834,-0.0013123,0.014212,-0.21617,-6.1184e-06,-1.7208e-05,6.5304e-06,4.6156e-05,1.199e-05,-0.00048498,-0.00072728,-8.303e-05,0.0028334,0.00078976,-0.11069,-0.38847,0.50518,-0.36978,-0.11254,0.0037581,0.021275,-0.0057833,-0.024189,-0.0024965,-0.0069278,-0.49622,-0.0098222,0.49769,0.013338
1,1,1,1,1,1,1,1,1,1.1052,51.869,142.9,279.98,462.57,501.24,614.92,690.67,924.62,964.97,-0.54813,0.14034,0.43379,0.13487,-0.54786,-0.4338,0.4577,-0.00026984,-0.4551,0.43361,-0.32344,0.37123,-0.50779,0.37974,-0.3238,-0.21495,-0.0046411,0.0027378,-0.01624,0.21718,1.7446e-06,1.6122e-05,-5.4047e-06,-5.674e-05,-1.271e-05,0.00048419,0.000738,0.00014169,-0.0030036,-0.00079778,0.1105,0.39005,-0.50578,0.36726,0.11523,-0.0036991,-0.021112,0.0056128,0.024102,0.0025502,-0.006141,-0.49639,-0.015186,0.49906,0.018433
1,1,1,1,1,1,1,1,1,1.113,51.869,142.9,280,462.62,501.24,614.97,690.79,924.75,965.21,-0.54813,0.14034,0.43379,0.13487,-0.54785,-0.4338,0.45771,-0.00028469,-0.4551,0.4336,-0.32344,0.37122,-0.50781,0.37981,-0.32382,-0.21494,-0.0047344,0.0029133,-0.01649,0.2173,1.2141e-06,1.5989e-05,-5.2662e-06,-5.8067e-05,-1.2806e-05,0.00048398,0.00073901,0.0001493,-0.0030249,-0.0007989,-0.11047,-0.39025,0.50585,-0.36695,-0.11556,-0.0036918,-0.02109,0.0055916,0.024089,0.0025568,-0.0060441,-0.49642,-0.015846,0.49922,0.019055
1,1,1,1,1,1,1,1,1,1.1626,51.87,142.91,280.08,462.9,501.26,615.27,691.5,925.56,966.67,-0.54814,0.14034,0.4338,0.13485,-0.54783,-0.43383,0.45777,-0.00037615,-0.4551,0.43356,-0.32349,0.37119,-0.50796,0.38024,-0.32394,-0.21489,-0.005307,0.0039915,-0.018023,0.21804,-2.0039e-06,1.518e-05,-4.4145e-06,-6.6336e-05,-1.3431e-05,0.00048223,0.00074382,0.00019781,-0.0031572,-0.00080646,0.11033,0.39144,-0.50629,0.36503,0.11755,-0.0036469,-0.020942,0.0054605,0.024001,0.0025965,0.005449,0.49654,0.019901,-0.50018,-0.022849
1,1,1,1,1,1,1,1,1,1.0815,51.869,142.89,279.94,462.43,501.23,614.77,690.31,924.2,964.21,-0.54813,0.14033,0.43379,0.13487,-0.54786,-0.43378,0.45766,-0.00022319,-0.45509,0.43363,-0.32341,0.37125,-0.50771,0.37951,-0.32373,-0.21497,-0.0043478,0.0021857,-0.015455,0.21679,3.4247e-06,1.6541e-05,-5.8403e-06,-5.2601e-05,-1.2418e-05,-0.00048468,-0.00073437,-0.00011831,0.0029371,0.00079444,-0.11057,-0.38944,0.50555,-0.36824,-0.11419,-0.003722,-0.02118,0.0056793,0.02414,0.0025295,0.0064458,0.49633,0.013108,-0.49855,-0.016468
1,1,1,1,1,1,1,1,1,1.1569,51.87,142.91,280.07,462.87,501.26,615.23,691.42,925.47,966.51,-0.54814,0.14034,0.4338,0.13486,-0.54783,-0.43383,0.45777,-0.00036598,-0.4551,0.43357,0.32349,-0.37119,0.50794,-0.38019,0.32393,-0.2149,-0.0052435,0.0038718,-0.017853,0.21796,1.6501e-06,-1.5269e-05,4.5092e-06,6.5407e-05,1.3359e-05,0.00048246,0.00074341,0.00019228,-0.0031424,-0.00080557,0.11034,0.3913,-0.50624,0.36524,0.11733,0.0036519,0.020959,-0.0054751,-0.024011,-0.0025921,-0.0055151,-0.49653,-0.019451,0.50007,0.02243
1,1,1,1,1,1,1,1,1,1.0023,51.867,142.87,279.79,461.91,501.19,614.2,688.99,922.65,961.47,-0.54811,0.14032,0.43377,0.1349,-0.5479,-0.43373,0.45754,-5.4474e-05,-0.45509,0.4337,-0.32332,0.37131,-0.50744,0.37871,-0.32348,-0.21505,-0.0032807,0.00017922,-0.012599,0.21535,9.6758e-06,1.8083e-05,-7.4303e-06,-3.797e-05,-1.1494e-05,-0.00048446,-0.00071558,-4.0445e-05,0.0027017,0.00078479,-0.11084,-0.38721,0.50469,-0.37176,-0.11036,-0.0038047,-0.021379,0.005916,0.024233,0.0024534,-0.0075528,-0.49606,-0.0055594,0.49653,0.0092368
1,1,1,1,1,1,1,1,1,0.91567,51.866,142.83,279.6,461.25,501.15,613.46,687.3,920.6,957.99,-0.54809,0.1403,0.43376,0.13493,-0.54794,-0.43366,0.45739,0.00015737,-0.45508,0.43378,-0.3232,0.37138,-0.50708,0.37769,-0.32315,0.21514,0.0019278,0.0023616,0.0089809,-0.21346,-1.7887e-05,-2.0072e-05,9.475e-06,2.0273e-05,1.0616e-05,0.00047945,0.00067884,-4.1478e-05,-0.0024184,-0.0007781,-0.11119,-0.38436,0.50353,-0.37614,-0.10536,-0.0039066,-0.02152,0.0062001,0.024246,0.0023588,0.0089524,0.49569,-0.0039882,-0.49366,0.00010994
1,1,1,1,1,1,1,1,1,1.2515,51.872,142.94,280.21,463.35,501.29,615.74,692.64,926.82,969.04,0.54816,-0.14036,-0.43381,-0.13483,0.5478,-0.43388,0.45788,-0.00052502,-0.4551,0.4335,0.32357,-0.37113,0.5082,-0.38094,0.32413,-0.21482,-0.0062329,0.0057365,-0.020504,0.21922,-7.0666e-06,1.389e-05,-3.0182e-06,-8.0198e-05,-1.4565e-05,0.00047761,0.0007465,0.00028267,-0.0033768,-0.00082111,0.11009,0.39335,-0.50697,0.36189,0.12071,0.0035746,0.020666,-0.0052466,-0.023823,-0.0026583,-0.0044863,-0.49672,-0.026456,0.50158,0.028888
1,1,1,1,1,1,1,1,1,0.65635,51.858,142.7,278.79,458.37,500.98,610.04,679.9,910.76,942.95,-0.548,0.14023,0.43368,0.13504,-0.54812,-0.43336,0.45675,0.0010544,-0.45504,0.43404,0.32268,-0.37166,0.50553,-0.37326,0.32145,-0.21553,0.0039543,-0.013375,0.0067196,0.20448,-5.5696e-05,-2.8729e-05,1.8636e-05,-4.7533e-05,9.3694e-06,-0.00038918,-0.00034181,0.00015984,0.0014086,0.0008154,0.11268,0.37179,-0.49776,0.39409,0.081961,-0.0042576,-0.020253,0.007001,0.022622,0.0021632,0.014939,0.49374,-0.044787,-0.47758,0.042261
